Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82
B020.realigned	35.69348421744857	37.69641202186347	37.76912005937989	37.785892037929116	37.76679196399409	37.74465359638253	39.18597800946257	39.14812127540584	39.09923047487978	39.0550606328417	39.01305964670395	38.93648167104297	38.84899254725777	38.756176943959645	38.645646170262005	38.52032166652096	38.3973411146399	38.276981573534854	38.184795130289686	38.0705495196519	37.92573971868674	37.809023429931266	37.65982059461338	37.5176883985985	37.34838075804431	37.20669037186478	36.59695414667836	36.86771725317375	36.759108887499615	36.474904961962594	36.15845409455107	35.79851505467695	35.433022457008434	35.057710777921926	34.63780315094981	34.21457585269731	33.779173021441395	33.32440426484679	32.61485146216273	32.41160541554848	32.23027284530771	31.86270850453589	31.452882544987997	31.004375364666252	30.51172934249762	29.918476208193585
B024.realigned	35.62967690887858	37.62816948189801	37.76485314025659	37.78973394415598	37.76847271525901	37.74877376209353	39.20160731966146	39.164900185694854	39.1157295510594	39.07236619567264	39.028323405309685	38.955671066758526	38.874233413042475	38.78711584424519	38.67233675979562	38.547602056008714	38.43098436062532	38.31701979154791	38.23413516296889	38.13014789329449	37.994915881304344	37.879130267614	37.73392617373665	37.59285346845138	37.42939992092589	37.28134070985788	36.66341232223213	36.932316256297256	36.81919116604254	36.53358087663203	36.21476152109315	35.85209746376191	35.48196845215081	35.10236019493774	34.681742414222406	34.259687252184605	33.8263664225633	33.374765230616106	32.66771307104736	32.46802091556877	32.2969747970874	31.94097666671995	31.545270552135747	31.109564853222786	30.62986596765144	30.049297972515507
B039.realigned	35.764789436012336	37.7590396252833	37.833847751019015	37.82858262095683	37.80781882862814	37.7905715018276	39.25978022790678	39.230314835278456	39.185302666661016	39.14394340484037	39.129857870521974	39.064504862000234	38.984952445003756	38.90839318748412	38.80217355880156	38.68566645208328	38.57232456379985	38.45682281676605	38.367541981760716	38.26442197542444	38.13853310354641	38.028408670968744	37.89328116860145	37.76188492711702	37.60889188831635	37.47791756824015	36.889053130887106	37.17017422762356	37.08268877176362	36.82801541653262	36.54585636737193	36.22121696789543	35.89052469328372	35.54866888427778	35.16531093795555	34.77645016085232	34.37118153279111	33.93750512707408	33.226776717530015	33.0089203494815	32.81530853062835	32.419592030821136	31.976646454470185	31.49520909839373	30.974320506835998	30.360344326410033
B047.realigned	35.761909797471645	37.78514546359216	37.86425955651005	37.876950092451764	37.85971655781192	37.83840152420726	39.314395022482735	39.28395307126877	39.23625708168348	39.19585443516303	39.1809374208316	39.116581390338666	39.039487804921464	38.96024847346665	38.85278599991952	38.736147207857684	38.62331425735955	38.50722114375503	38.415612303718646	38.30880476615755	38.17763235382722	38.06174042290965	37.92119520175826	37.77949497938458	37.61476932869009	37.47344933632877	36.88298503805709	37.15866448343547	37.06557343812233	36.806498135726514	36.521039605011055	36.19404513606583	35.86295841311877	35.52182036800909	35.13768997269146	34.74870747169826	34.34456594412245	33.9121104644945	33.20442900281655	32.99400882527053	32.80387875388402	32.408815479345165	31.965024277198992	31.479468521339307	30.953448522033284	30.328490301403058
B049.realigned	34.256806697500856	36.850513609329575	37.24199323510752	37.374791937151265	37.38601797722814	37.38072681421893	38.74830464260585	38.725822596339775	38.701258842937456	38.65617440072792	38.64362785178213	38.56864827168775	38.49411207202736	38.40879659620635	38.30770061810582	38.18939337061205	38.065819044470246	37.918998398498175	37.785097782834235	37.63832900952815	37.507905027465135	37.37590394057787	37.24732811709317	37.11505623201771	37.031730970042304	36.92780496467073	36.322579879743195	36.59369933184898	36.482312744258444	36.24207202750999	35.996539177504836	35.72089323254812	35.415561147214724	35.07873503083961	34.70032108246596	34.30655438902021	33.88285677418293	33.46909085418183	32.76749439508143	32.58716070284986	32.41542292251415	32.027910983099076	31.586397352415386	31.09939166629814	30.57279464695386	29.967976579476062
B072.realigned	34.21649464943058	36.86741131491297	37.287628391180945	37.457344298712236	37.48333829919075	37.483341316667	38.875373388351335	38.844255445522585	38.8169070118945	38.7716259480959	38.76347293411409	38.695726479794686	38.62866365418709	38.54388619890074	38.43940363816138	38.32494317167512	38.213444723144605	38.080526147599755	37.95297729271252	37.80964818110979	37.68009769189438	37.55573508649224	37.436982005799074	37.31121216873758	37.22912638507494	37.12932798921973	36.52582390439195	36.803756245509575	36.701002410072164	36.46710041667677	36.227665780718155	35.95882676910348	35.66183991313339	35.33084547970073	34.956207434990105	34.56200809773435	34.14204400567492	33.730180820173835	33.02971389253406	32.84589056346945	32.6781822279998	32.30327258816011	31.881252674060136	31.42077456260653	30.92660407473784	30.36238539445811
B124.realigned	34.279025231290824	37.12645868366062	37.51558565364121	37.67006981299882	37.669115366672905	37.650101239213235	39.07662436513976	39.05170251308514	39.02128542624337	38.96762935734782	39.00453443618622	38.96873347660366	38.90399184444059	38.818865244823485	38.7252814479509	38.62394280868602	38.498929383213955	38.35663283202865	38.21577487390394	38.058540460855966	37.945778250262094	37.7890827125765	37.649861865745635	37.49384065764497	37.32564068958605	37.141659252105626	36.41554976806704	36.81045442896783	36.74146370312572	36.488117974906295	36.203810812509175	35.94746645027993	35.639748645994	35.30067939981585	34.92897258151354	34.53966995694951	34.12295243184169	33.68979639954544	32.9248762274629	32.785516798931695	32.64915230976035	32.256869687257094	31.80977136918574	31.314929712121206	30.752362001943435	30.003011427388074
B141.realigned	35.82692780547347	37.89275739288519	37.99149415007331	38.016231521178604	38.00505403591533	37.995159888037385	39.52422248247894	39.50118758949735	39.48415703099304	39.43909890642314	39.43460347035079	39.371165754109484	39.31199075323619	39.23256367616263	39.11239285516282	39.02772575543495	38.92916204803381	38.80731359115943	38.69262097097251	38.55007905886028	38.43252337978838	38.3117901155357	38.20311943091379	38.08161549402408	38.01816592000204	37.93566980531094	37.25228424804213	37.61805672378114	37.57123748112332	37.371502196937115	37.14677281238178	36.91653275233969	36.62906313198099	36.306744305846756	35.963624627528844	35.57896307264245	35.228270307929265	34.822230295963465	34.08265103802361	33.93162890947901	33.80008692959396	33.44953824871109	33.06672248108218	32.668757697526715	32.25941722444887	31.79510458501538
B152.realigned	35.749211659878696	37.81788836234487	37.92008951378741	37.93942064488198	37.936485986117475	37.9272569750464	39.437327697161436	39.408681209021985	39.39139720223308	39.34271115949308	39.31920183576372	39.24027870299264	39.17696084148659	39.09402663108614	38.96164422805602	38.86664912782767	38.75748991274032	38.627212363650145	38.507234660651555	38.35752538478813	38.22425005702233	38.087308377144424	37.963389414483615	37.83015516778848	37.76296375481909	37.67304634481167	36.967726415647576	37.32580438527426	37.2616697860028	37.03946407465233	36.78890133247067	36.530872627985644	36.21282051348166	35.8613092798078	35.48837983130764	35.07549423135335	34.70043771972538	34.27790732752307	33.53752372039752	33.39756547050821	33.279751424329376	32.95102770194191	32.59427841624854	32.22496398755843	31.839858835651157	31.391885343903617
B155.realigned	35.88201158485692	37.85037704070764	37.94562182698454	37.97591482552237	37.96712995841132	37.953863448846796	39.472898572331516	39.444122416952986	39.4236068263619	39.38269763681271	39.37433424475443	39.30526412215203	39.24439032748875	39.16892207589176	39.04691440885854	38.9605527775059	38.86366642873601	38.7460078942678	38.63634453239339	38.5001977266579	38.3890190747844	38.27230469815295	38.17189097878665	38.059193343235535	38.00331388350422	37.923126036416555	37.243038155469264	37.60960644233251	37.56132216494194	37.35971772017477	37.12612562773714	36.884835414856305	36.587841602272405	36.25465634411364	35.899914747768236	35.50318175166874	35.1395694486344	34.721738979333296	33.980107699418355	33.82692263732194	33.69141270945704	33.34170805431037	32.961230081346656	32.56987086901694	32.16832343452042	31.708544875713482
B158.realigned	35.06485930137823	37.394573795946826	37.62611072430103	37.69654019369514	37.690334567683536	37.676419276717795	39.09019449338807	39.06649684357232	39.02972893492607	38.95790811896438	38.91693614973692	38.83801009688716	38.74660003107107	38.64037143211404	38.5187270895579	38.40051243473656	38.267194630079146	38.139783740157476	38.03267316622435	37.88860078235567	37.714566683914946	37.558827421198814	37.37268310265593	37.20516075977234	37.0152357490491	36.85831175382836	36.24975160205186	36.496127157607845	36.35845318660316	36.04607838934326	35.71017518363361	35.32927497391904	34.944093551171875	34.542624901947434	34.109642689809945	33.66059604070027	33.19767774842714	32.73836119000276	32.02400072227466	31.832573847935485	31.63616403684579	31.243891193680156	30.78923422045029	30.307224757745843	29.744073944773543	29.057245609924355
B164.realigned	35.33074980560514	37.55204862542658	37.74934393714506	37.79251234522572	37.77367237009936	37.768247747255636	39.20599677317741	39.190152750781564	39.155083938282374	39.08599473715222	39.062900925390906	38.989883559609424	38.90547469744399	38.80816326081723	38.68729510120649	38.575558440455865	38.45069419887866	38.32772736255159	38.219320150484634	38.0853914297927	37.92694215017891	37.779174261687906	37.60418198122118	37.43549829220211	37.254305530366416	37.103057142664085	36.523309739357316	36.77140590083502	36.641966209025384	36.347295444377366	36.03152672929382	35.671782174680345	35.3078733401506	34.92855834898613	34.516487892461384	34.08433884464412	33.63607573189272	33.189955276109814	32.475651035948886	32.27715296391614	32.0633428238965	31.643831082781105	31.15725177531058	30.63727902915225	30.03434506516337	29.319219245391466
B169.realigned	35.087165098655696	37.474877649681076	37.677272214534355	37.74756302118425	37.75003783098137	37.75387920019525	39.209424369018215	39.19624884829685	39.17752679607946	39.108504607484775	39.09713299701177	39.03598297673055	38.963149483278045	38.879624212659124	38.766444280054614	38.66140573840564	38.548159065374946	38.43963123745256	38.34984325593554	38.234215929047714	38.095140413286295	37.96589878673413	37.81533006967439	37.67735862496879	37.522613871679056	37.39392366559777	36.81693977490009	37.08711589911501	36.99169245529084	36.73165332733683	36.441283622660514	36.10903027703171	35.77096912574486	35.41226790389051	35.02496958720975	34.61545994196391	34.18334159947371	33.74917533021763	33.027555668053324	32.81438836675251	32.60329633134995	32.185310285964434	31.701249642330467	31.199236727097535	30.62635194193159	29.936235066532646
B173.realigned	35.13165564665032	37.44311581890366	37.66077948897252	37.730985591980485	37.718490802896376	37.72210539958219	39.1609049403747	39.149802523465574	39.12842345467479	39.06199682457977	39.05463384427156	38.99315528717638	38.915876459076564	38.83009847548868	38.71920469797156	38.61656323630889	38.501678330890016	38.3923698979972	38.302069734115435	38.18786926661646	38.05233357172181	37.926569925770266	37.77593723919338	37.637975972807965	37.48615122008741	37.35984511539297	36.78315830425961	37.054498463846194	36.958167303992454	36.69504924083662	36.40361147065376	36.07123967845758	35.7319623515919	35.370059084473695	34.98059603641833	34.568460637506035	34.13630603048732	33.69938353351238	32.97481745775567	32.76008763454154	32.54719777234789	32.12900211853371	31.645387224111538	31.141057713278343	30.565022172863134	29.87202273013761
CX104.realigned	33.39873071512253	36.30346527689419	36.85885048730923	37.07666637401146	37.12155831156662	37.10347298623438	38.3977833705547	38.3614863510832	38.332586326026565	38.26254198276005	38.217134390480226	38.10405287907456	38.01194970082115	37.9079786089566	37.769794107739536	37.66096965669603	37.59183213159501	37.52980992772455	37.45604717528677	37.31933416624034	37.17149054802405	37.028307622418346	36.85483223673551	36.7240441974008	36.552500893284204	36.39933671785516	35.69875480319994	36.03522966212786	35.9412592925532	35.67096581349347	35.3549512206568	35.00572332251957	34.62696390558423	34.228791104580125	33.785419099565885	33.33007130768317	32.86100928685792	32.376202445382745	31.591802986186174	31.44587979849718	31.299461764846093	30.88929268960606	30.424201287599296	29.903706333593064	29.294236582954312	28.562355545380406
CX11.realigned	33.47700533229414	36.42061376544839	36.96604676979757	37.19079077797076	37.227631823039	37.219711693169586	38.54481691092894	38.51852491622388	38.49498950849601	38.43681159521512	38.42413992262412	38.33290430931611	38.2524991468456	38.164722543386226	38.043015502717665	37.94384515283256	37.8815083443328	37.82171023406188	37.74968602256095	37.62353592214677	37.49522897585713	37.37122297365694	37.220713714494366	37.108296743577014	36.95877457293669	36.826591717373645	36.14782740528572	36.494382790762955	36.42730766912117	36.19179645216167	35.91290372411016	35.59902686555155	35.261513606598285	34.90063128417864	34.496381639256185	34.07281719796417	33.63038159055798	33.16686576787119	32.389709103683245	32.235355200095846	32.08049620433079	31.660515107724695	31.18445290222887	30.662682393516796	30.067668094551884	29.363639354426024
CX110.realigned	33.521760725698876	36.460556526055086	36.982452072122854	37.16618437442824	37.20302770997116	37.18919818593209	38.50091161896812	38.47787901308719	38.45663306486712	38.39706106773922	38.380154023027075	38.284869077910884	38.19827095499955	38.10398639535654	37.974223017786336	37.86182564463516	37.77942052178304	37.69726679027764	37.60862369652718	37.47040842278676	37.323352678395146	37.18231424588572	37.014271250221086	36.88783450269445	36.720334831368284	36.57620700723591	35.88235056921944	36.21053304417948	36.12543912806919	35.87219087741876	35.577217194310435	35.24715313484461	34.89137279810873	34.51401269910072	34.09426325775135	33.660457254048104	33.20709251046353	32.735582191196954	31.960621329813556	31.80915719589563	31.655194897804694	31.240928508359048	30.76841085629423	30.247827175098948	29.653273223632567	28.947596345313315
CX112.realigned	33.554513089499885	36.48697978968264	37.02915750994158	37.219708286321456	37.25159936644796	37.238733078607304	38.56166643893066	38.5438028696213	38.51753989201346	38.45832365570634	38.44248889129593	38.349464657386164	38.26445966641549	38.17400024431261	38.04908482878696	37.943567649542054	37.868486949342866	37.79679461955001	37.7138712771506	37.581260235189326	37.44133397452235	37.30424549558818	37.14043629125582	37.019810095297586	36.85825849515405	36.71884175285283	36.02385309006813	36.35805799987941	36.27807022419953	36.03444785933224	35.749406499878646	35.42731354687198	35.07843556345114	34.711269890487145	34.30105637940798	33.87477231319634	33.42964697725351	32.9672839142467	32.192596324422546	32.03996795120193	31.89148158965146	31.477672612103746	31.006105099970533	30.48801470301268	29.893526829932362	29.191353113313134
CX117.realigned	32.70436321464218	36.160516994256824	36.82629438664647	37.07765492182954	37.132155766386674	37.126269053221726	38.421306910304956	38.4063317191269	38.37866861362302	38.31144748023875	38.277009676018054	38.16881628718241	38.07929589492941	37.977924504798196	37.837935112030706	37.72102423086915	37.64067469258809	37.56170070933913	37.47530039617136	37.3303097397681	37.17449475484196	37.02479823029891	36.8441284487415	36.71498918014207	36.539629816732486	36.387466439739185	35.67517023420207	36.00589221063058	35.91183222086496	35.64400533131558	35.33182244165716	34.985464987595705	34.61130104689822	34.21999195820633	33.78374175881979	33.33498696778406	32.87377354693789	32.395432658002576	31.621683648731118	31.478107915550645	31.331630231669237	30.926154983908415	30.46152601316103	29.949055261688564	29.354144436242354	28.64043026021188
CX220.realigned	36.10024753163007	37.86904744665122	37.84865976052059	37.81884673012541	37.77355542879782	37.738753395382815	39.19532383497121	39.16064218703319	39.11165040787481	39.097323619056624	39.09863512999692	39.02324334863396	38.93609820166289	38.82408600773553	38.70738745803423	38.61444103685321	38.536186032965105	38.41808303013631	38.28943682181027	38.15430782151521	38.065821792930215	38.025540679495286	37.902125432273365	37.741251546306	37.55852362993599	37.38134228007884	36.843226607687924	37.10118533222551	37.03774364896715	36.78574898948558	36.59610437505337	36.32827944662538	36.01267297218492	35.686955660179834	35.323563100840815	34.94862808393193	34.5879960449637	34.18056952190616	33.56722633328779	33.374942762085105	33.18057833532946	32.820967275783154	32.42103344906588	31.986068075764607	31.543683741696892	31.061623449008835
CX280.realigned	35.14427090992036	37.40877471098912	37.600067200494195	37.66009668325597	37.653547934116126	37.63973052182327	39.07393064216686	39.04473448748309	39.02633405649314	38.96007956156241	38.93378207931814	38.87197611319553	38.79754004352405	38.69916466943671	38.586007610555285	38.4734832111696	38.36165111105845	38.247623361413225	38.15887447500752	38.06182310341684	37.937697097902785	37.82714887541032	37.71056239101664	37.587669039677124	37.44474084956049	37.32557720538151	36.756966476030875	37.02911447540266	36.939726183920996	36.686818849870534	36.399584228557885	36.07014185178721	35.742030615101015	35.404334588870256	35.00179621646856	34.616166670211655	34.20450713069802	33.78057932551282	33.07935438191713	32.8857017723753	32.69802049279782	32.308370948432334	31.86883462179057	31.40214464190718	30.881110467891872	30.296904159359098
CX284.realigned	35.10425731139293	37.3402163917861	37.56703161272104	37.65786162846064	37.643369721909544	37.62543251213823	39.04799202871234	39.02194368502569	39.00140470433054	38.937255110295055	38.91542273043127	38.85488738859799	38.78045971380507	38.68166606263619	38.56801075350825	38.45603444828386	38.34417339878877	38.22824353293714	38.13726228513812	38.038349461714205	37.914227992155034	37.80340338774972	37.682355602649324	37.55233913000648	37.40480365072197	37.285462014909925	36.711102970405165	36.978868384574085	36.883320476984736	36.62466278599666	36.33817408441478	36.009564858115645	35.680607944443636	35.340765231264214	34.93623713117548	34.55173910778498	34.14329882818112	33.72208590941666	33.018389842746565	32.823572270168654	32.638677799543174	32.253064712781864	31.819782697484182	31.35228329335226	30.82767288701293	30.24237773377652
CX307.realigned	34.5248196750785	37.13598936792364	37.44961029063359	37.57043077300495	37.58186760209374	37.5738889338201	38.9928918218589	38.967845289488594	38.943116987769336	38.9060669574428	38.896823588841144	38.830151717113225	38.769173246255825	38.685066716324044	38.573660439213995	38.45863730931868	38.33009765003675	38.199036542039536	38.06087664623027	37.917483664426385	37.78290895828664	37.65059182653467	37.54203551495106	37.41275775494064	37.32295545250157	37.22518236917757	36.50661639001045	36.876219140508184	36.84539034809097	36.63776173061623	36.38636865025633	36.11165977423489	35.805144107741896	35.458951597538814	35.08567528803911	34.69211305888284	34.290951534517134	33.86538312988209	33.09475478132818	32.93262659728748	32.80702322297379	32.446078022270214	32.02965750401425	31.58906171487842	31.11371766467436	30.590852161098944
CX329.realigned	33.67420306267246	36.85067106003683	37.305654135283206	37.48243995580578	37.50050998384504	37.49487402747728	38.88942251198295	38.86410346695425	38.836498415782636	38.79764707968572	38.77112607941244	38.6950397106545	38.632960801026016	38.53947773286731	38.41468831054962	38.287945352642225	38.15010206381453	38.01126059709267	37.86683390967857	37.71258560301058	37.56511261483884	37.4213203975054	37.30567677535533	37.168982153488656	37.07287886816307	36.9637454145204	36.222181179369386	36.58691939218379	36.543595223155634	36.3180771103245	36.0479231441349	35.75596695957928	35.43179105672129	35.06765718272534	34.673488101025264	34.26219913470706	33.84759040260508	33.41130729199553	32.63851470275523	32.484865912085816	32.36881719982583	32.02133374135302	31.621668427200767	31.194839579646995	30.730392712007635	30.2096275184815
